DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2013,7515.5,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2014,7761.3,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2015,7989.6,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2017,7435.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2018,7910.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2019,8110.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2020,7705.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2022,8605.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2012,48867.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2013,47021.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2014,48044.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2015,50036.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2016,50744.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2017,52306.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2018,53105.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2019,55737.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2020,56189.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2021,61220.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Spain,2022,66761.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2016,586086.5,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2017,607454.2,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2018,636949.6,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2019,663527.7,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2020,577486.2,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2021,698243.2,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 27 countries (from 2020),2022,738212.9,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 28 countries (2013-2020),2016,694872.5,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 28 countries (2013-2020),2017,714473.3,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 28 countries (2013-2020),2018,745255.8,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,European Union - 28 countries (2013-2020),2019,775343.7,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2012,11348.5,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2013,11232.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2014,11272.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2015,11754.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2016,11486.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2017,11028.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2018,11235.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2019,11695.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2020,11801.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2021,12447.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Finland,2022,12742.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2012,102001.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2013,105380.2,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2014,108142.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2015,111459.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2016,110910.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2017,113789.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2018,116904.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2019,122720.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2020,120517.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2021,124919.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2022,127627.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,France,2023,136078.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Croatia,2016,2463.1,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Croatia,2017,2601.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Croatia,2018,2747.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Croatia,2019,2906.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Croatia,2020,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Croatia,2021,3169.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Croatia,2022,1566.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2012,6775.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2013,7008.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2014,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2015,8192.1,e,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2016,8563.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2017,8443.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2018,8774.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2019,8881.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2020,8332.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2021,9856.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Hungary,2022,8971.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2012,9216.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2013,8696.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2014,8534.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2015,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2016,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2017,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2018,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2019,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2020,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2021,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Ireland,2022,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2012,678.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2013,693.3,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2014,743.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2015,815.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2016,822.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2017,882.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2018,916.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2019,954.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2020,954.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2021,1014.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Iceland,2022,1131.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2012,66578.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2013,66113.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2014,65694.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2015,69225.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2016,66005.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2017,71251.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2018,76560.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2019,75388.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2020,74267.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2021,78490.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2022,84639.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Italy,2023,90512.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Liechtenstein,2013,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Liechtenstein,2014,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Liechtenstein,2015,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Liechtenstein,2016,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2012,2637.5,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2013,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2014,2646.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2015,2582.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2016,2458.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2017,2444.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2018,2625.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2019,2842.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2020,3157.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2021,3332.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Lithuania,2022,3646.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2012,1577.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2014,1662.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2015,1726.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2016,1604.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2017,1672.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2018,1703.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2019,1879.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2020,1921.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Luxembourg,2021,2071.1,,
